1.590741996431376037e+00,8.958190982956590886e-01,5.187023765614027226e-01,4.511977685099737290e-01,2.283247012967297707e-01,1.500500144555825255e-01,1.156147691642855913e-01,1.073269389813608088e-01,1.107688153304567380e-01,1.140493044578514970e-01,1.202876054732321953e-01,1.242587009447193580e-01,1.336119809646933998e-01,1.448410938378121293e-01,3.039233669005705352e-01,1.584678036856684624e+00,3.173723244825654710e+00,3.353731909008001111e+00,3.673039956451257027e+00,4.108192146196303796e+00,4.114953967344288088e+00,3.695701102471218746e+00,3.434791059718390827e+00,3.073391310120789477e+00
8.928247582669122266e+02,7.303827094856236499e+02,3.879521866238279131e+02,1.829292262559769142e+02,1.844103830436777685e+02,5.688646790584667201e+01,8.541107613110240138e+00,9.456183666780340502e+00,9.415606265822043852e+00,9.260728199779897807e+00,9.460490636900113159e+00,1.163207016769643332e+01,9.885439266521261814e+00,1.051153494550921330e+01,3.870524407330832162e+01,3.876156310192605474e+02,8.763885844958297184e+02,1.117837934153351853e+03,1.210709712487376919e+03,1.338517130380001163e+03,1.370106395099355723e+03,1.140763081337291624e+03,1.190971661239763762e+03,1.071007438939550866e+03
2.211867997824745089e+02,1.395514420987034612e+02,9.655835822512678135e+01,6.615957903880260460e+01,4.332300329309440201e+01,2.940758959295596497e+01,2.053076643864845607e+01,1.914641715039496717e+01,1.857163409613683669e+01,1.864079441907065515e+01,1.668054625021697390e+01,1.707895530235765236e+01,1.731047311147869650e+01,1.938675493374129744e+01,4.976918971122729118e+01,1.417256636692634117e+02,2.721113955430628835e+02,3.574905933935904727e+02,3.787758620264658020e+02,4.077316217623208559e+02,3.951616264325055567e+02,3.711045401672330399e+02,3.637348758664887782e+02,3.106769180309846661e+02
